ad_id,recommendation,platform,brand,category,ad_type,target_audience,creative_theme,status,start_date,days_running,spend,revenue,roas,impressions,clicks,ctr,conversions,cpc,cpa,creative_score,landing_page_score,frequency,video_completion_rate
AD-0631,ENDED_WIN,Google,Be Bodywise,Skin Care,Image,F 18-24,Infographic,Completed,2025-09-17,77,196182.22,39417396.07,200.92,4240177,321558,7.58,41838,0.61,4.69,6.02,7.28,3.98,
AD-0632,ENDED_WIN,YouTube,Little Joys,Nutrition,Reel,F 35-44,Testimonial,Completed,2025-11-05,18,194310.69,26667724.27,137.24,7098415,342938,4.83,46333,0.57,4.19,7.73,1.59,6.99,58.22
AD-0633,ENDED_WIN,Google,Be Bodywise,Nutrition,Reel,M 18-24,Infographic,Paused,2025-05-26,75,106927.24,2029251.66,18.98,671113,38791,5.78,2558,2.76,41.8,7.65,4.36,3.22,66.91
AD-0634,ENDED_WIN,Google,Be Bodywise,Hair Care,Carousel,M 35-44,Celebrity Endorsement,Paused,2025-04-22,52,78554.74,8171395.27,104.02,3112626,144178,4.63,13126,0.54,5.98,3.73,1.69,7.41,
AD-0635,ENDED_WIN,Instagram,Little Joys,Weight Management,Reel,M 25-34,Testimonial,Paused,2025-05-21,7,27153.2,1205110.73,44.38,643065,43744,6.8,2003,0.62,13.56,3.9,3.07,6.08,13.15
AD-0636,ENDED_OK,Google,Little Joys,Hair Care,Reel,M 35-44,Testimonial,Completed,2025-08-20,88,156516.98,1407540.72,8.99,6041682,269676,4.46,6221,0.58,25.16,2.45,5.28,7.59,63.28
AD-0637,ENDED_WIN,Meta,Be Bodywise,Wellness,Video,M 18-24,Testimonial,Completed,2025-07-20,68,171318.91,34540051.05,201.61,6594138,182424,2.77,27117,0.94,6.32,7.88,8.64,5.8,76.72
AD-0638,ENDED_WIN,Google,Man Matters,Nutrition,Story,F 18-24,Product Demo,Paused,2025-05-03,48,158199.34,10450431.58,66.06,4193236,103644,2.47,6912,1.53,22.89,7.69,5.27,7.81,
AD-0639,SCALE,Meta,Be Bodywise,Wellness,Reel,M 25-34,UGC Style,Active,2025-07-21,52,129784.43,52255653.43,402.63,4421563,277048,6.27,35214,0.47,3.69,5.35,1.74,2.07,83.64
AD-0640,ENDED_WIN,Google,Be Bodywise,Sexual Health,Reel,F 18-24,Product Demo,Paused,2025-07-02,66,154634.46,7615312.83,49.25,1834106,74826,4.08,10357,2.07,14.93,1.4,7.24,6.55,62.88
AD-0641,ENDED_WIN,Meta,Be Bodywise,Wellness,Image,F 35-44,Before/After,Completed,2025-04-25,4,27550.6,4283827.2,155.49,1247011,63471,5.09,6524,0.43,4.22,6.56,2.89,5.35,
AD-0642,ENDED_OK,Google,Little Joys,Sexual Health,Video,M 25-34,Celebrity Endorsement,Paused,2025-05-23,45,36022.94,123320.71,3.42,1236787,68168,5.51,206,0.53,174.87,3.07,3.1,1.32,48.49
AD-0643,ENDED_WIN,Meta,Man Matters,Skin Care,Story,F 35-44,Doctor Trust,Paused,2025-01-25,13,84131.13,24468304.37,290.84,2526041,122441,4.85,12558,0.69,6.7,4.78,7.79,3.8,
AD-0644,ENDED_OK,Meta,Little Joys,Skin Care,Story,M 35-44,Testimonial,Completed,2025-08-02,55,99923.91,688017.61,6.89,627775,3764,0.6,434,26.55,230.24,8.18,8.84,6.1,
AD-0645,ENDED_WIN,Meta,Little Joys,Wellness,Video,M 35-44,Lifestyle,Completed,2025-08-28,26,187784.1,33950449.12,180.8,8242201,468870,5.69,29721,0.4,6.32,5.61,3.57,2.76,84.66
AD-0646,ENDED_WIN,YouTube,Man Matters,Hair Care,Story,F 25-34,Celebrity Endorsement,Paused,2025-04-25,74,178806.57,26053818.3,145.71,5294125,366660,6.93,40834,0.49,4.38,1.88,4.71,2.68,
AD-0647,ENDED_OK,Instagram,Man Matters,Nutrition,Video,M 18-24,Infographic,Paused,2025-05-03,78,126425.4,1164062.23,9.21,4400752,140917,3.2,5635,0.9,22.44,4.71,6.72,6.91,44.55
AD-0648,ENDED_OK,Instagram,Little Joys,Skin Care,Story,F 18-24,Testimonial,Paused,2025-09-08,90,33146.37,454865.36,13.72,633449,12131,1.92,862,2.73,38.45,7.1,7.58,1.17,
AD-0649,ENDED_WIN,Google,Be Bodywise,Wellness,Reel,M 25-34,Doctor Trust,Paused,2025-11-13,79,192233.21,6239677.68,32.46,6861360,268784,3.92,3876,0.72,49.6,8.56,7.78,7.45,72.54
AD-0650,ENDED_WIN,Instagram,Be Bodywise,Skin Care,Image,F 35-44,Doctor Trust,Completed,2025-10-19,65,22757.85,391995.4,17.22,242867,7868,3.24,716,2.89,31.78,5.45,7.69,1.32,
AD-0651,ENDED_WIN,Instagram,Little Joys,Hair Care,Carousel,M 18-24,Doctor Trust,Paused,2025-08-27,15,112635.96,93135499.05,826.87,5445391,392133,7.2,55242,0.29,2.04,7.19,4.59,6.92,
AD-0652,MONITOR,Google,Little Joys,Hair Care,Video,F 25-34,Product Demo,Active,2025-08-18,59,102832.45,548414.68,5.33,794015,29687,3.74,293,3.46,350.96,3.2,2.66,5.62,19
AD-0653,ENDED_WIN,Instagram,Little Joys,Hair Care,Carousel,M 18-24,Celebrity Endorsement,Completed,2025-10-24,63,73698.91,1466877.65,19.9,2647815,25896,0.98,892,2.85,82.62,5.02,5.47,7.66,
AD-0654,TESTING,YouTube,Little Joys,Hair Care,Video,M 35-44,Lifestyle,Active,2025-07-12,2,18083.39,1385003.17,76.59,353407,21228,6.01,2863,0.85,6.32,5.72,3.18,4.08,77.84
AD-0655,SCALE,Meta,Be Bodywise,Wellness,Image,F 18-24,Product Demo,Active,2025-09-28,50,69271.35,18260121.97,263.6,2480179,177217,7.15,20321,0.39,3.41,8.49,9.54,5.44,
AD-0656,SCALE,YouTube,Little Joys,Weight Management,Video,F 18-24,Doctor Trust,Active,2025-10-10,78,102593.69,17998430.44,175.43,4880506,343782,7.04,33527,0.3,3.06,1.84,1.23,7.32,68.32
AD-0657,ENDED_WIN,Meta,Man Matters,Nutrition,Carousel,F 25-34,Doctor Trust,Completed,2025-03-15,62,157568.37,22680776.08,143.94,3068026,196684,6.41,17988,0.8,8.76,7.36,9.74,2.06,
AD-0658,SCALE,Instagram,Be Bodywise,Skin Care,Story,F 18-24,Before/After,Active,2025-08-26,46,185857.62,35225834.78,189.53,5667894,212462,3.75,23287,0.87,7.98,8.26,2.27,3.81,
AD-0659,SCALE,Google,Man Matters,Skin Care,Image,M 18-24,Testimonial,Active,2025-11-23,43,59177.87,2390174.41,40.39,1237326,69585,5.62,1393,0.85,42.48,8.17,7.12,2.51,
AD-0660,MONITOR,Google,Man Matters,Weight Management,Image,M 25-34,Celebrity Endorsement,Active,2025-07-02,53,106050.7,1009152.12,9.52,1407094,12966,0.92,1352,8.18,78.44,9.93,2.69,3.33,
AD-0661,ENDED_WIN,Google,Little Joys,Wellness,Reel,F 18-24,Lifestyle,Completed,2025-09-06,34,80491.46,1393860.65,17.32,3770713,36255,0.96,1370,2.22,58.75,4.6,2.42,2.06,17.1
AD-0662,ENDED_WIN,Instagram,Be Bodywise,Sexual Health,Reel,F 18-24,Infographic,Paused,2025-06-20,30,46468.68,9688143.61,208.49,1611683,50640,3.14,5274,0.92,8.81,7.2,7.71,5.96,44.94
AD-0663,ENDED_WIN,YouTube,Little Joys,Nutrition,Story,F 35-44,Lifestyle,Completed,2025-10-05,76,14567.42,792433.69,54.4,150630,6551,4.35,571,2.22,25.51,7.76,3.93,3.57,
AD-0664,SCALE,Google,Be Bodywise,Weight Management,Carousel,F 25-34,Testimonial,Active,2025-03-12,56,75939.28,5667666.82,74.63,1842868,44656,2.42,5379,1.7,14.12,8.78,1.46,7.66,
AD-0665,ENDED_WIN,Instagram,Be Bodywise,Weight Management,Video,F 35-44,Celebrity Endorsement,Completed,2025-07-26,31,143375,57700278.09,402.44,4535948,228409,5.04,28904,0.63,4.96,2.81,2.97,6.51,77.26
AD-0666,SCALE,Google,Man Matters,Skin Care,Video,F 25-34,Celebrity Endorsement,Active,2025-01-26,33,193205.64,5629606.39,29.14,6224005,161080,2.59,4473,1.2,43.19,2.36,1.65,4.67,75.56
AD-0667,ENDED_WIN,YouTube,Man Matters,Hair Care,Carousel,F 25-34,Celebrity Endorsement,Paused,2025-09-08,60,51253.8,13048516.35,254.59,2065974,73101,3.54,8432,0.7,6.08,9.13,2.19,2.02,
AD-0668,SCALE,Google,Little Joys,Weight Management,Video,M 25-34,Before/After,Active,2025-07-01,43,64765.93,1090416.29,16.84,680446,29961,4.4,3945,2.16,16.42,4.66,7.89,3.63,78.87
AD-0669,ENDED_WIN,YouTube,Man Matters,Sexual Health,Story,F 25-34,UGC Style,Completed,2025-11-10,86,2593.03,542534.58,209.23,51288,3686,7.19,356,0.7,7.28,3.12,6.98,2.25,
AD-0670,SCALE,YouTube,Man Matters,Nutrition,Carousel,F 25-34,Before/After,Active,2025-10-17,74,92002.86,2989859.51,32.5,3420062,124490,3.64,10064,0.74,9.14,5.51,3.74,5.08,
AD-0671,ENDED_WIN,Google,Little Joys,Nutrition,Reel,F 18-24,Lifestyle,Completed,2025-11-14,70,180159.27,5550654.65,30.81,4997560,31630,0.63,4363,5.7,41.29,5.21,2.94,2.27,53.25
AD-0672,ENDED_WIN,Instagram,Little Joys,Weight Management,Reel,M 18-24,Testimonial,Paused,2025-09-28,60,15043.41,438117.52,29.12,223241,2338,1.05,294,6.43,51.17,8.59,2.49,1.06,55.01
AD-0673,ENDED_WIN,YouTube,Be Bodywise,Nutrition,Video,F 35-44,Testimonial,Completed,2025-10-21,54,69963.9,2927322.07,41.84,442159,33478,7.57,4423,2.09,15.82,3.8,8.08,4.8,19.21
AD-0674,ENDED_LOSS,Instagram,Be Bodywise,Sexual Health,Reel,M 25-34,UGC Style,Completed,2025-04-12,65,56527.47,121148.88,2.14,458178,31195,6.81,376,1.81,150.34,1.45,5.09,1.95,15.9
AD-0675,ENDED_WIN,Instagram,Be Bodywise,Sexual Health,Story,F 35-44,Doctor Trust,Paused,2025-05-01,5,170733.12,53915604.35,315.79,3877064,271234,7,31639,0.63,5.4,9.94,6.08,5.13,
AD-0676,MONITOR,YouTube,Be Bodywise,Hair Care,Image,F 18-24,Infographic,Active,2025-07-15,39,19443.08,2148197.88,110.49,859948,41792,4.86,1292,0.47,15.05,5.31,2.17,4.16,
AD-0677,ENDED_WIN,Instagram,Man Matters,Weight Management,Video,F 35-44,UGC Style,Completed,2025-02-22,37,850.5,55716.33,65.51,24477,698,2.85,31,1.22,27.44,4.18,1.82,4.93,46.9
AD-0678,ENDED_WIN,Google,Little Joys,Skin Care,Image,M 25-34,Lifestyle,Paused,2025-07-01,73,125940.58,23552283.13,187.01,5268214,401685,7.62,55682,0.31,2.26,9.99,7.79,2.32,
AD-0679,ENDED_OK,Meta,Man Matters,Weight Management,Story,F 25-34,Before/After,Paused,2025-09-15,34,198197.36,1816686.56,9.17,2197497,107306,4.88,4018,1.85,49.33,3.33,1.5,1.82,
AD-0680,ENDED_WIN,Meta,Be Bodywise,Weight Management,Carousel,F 18-24,Product Demo,Paused,2025-09-26,27,114272.61,5870116.2,51.37,4907543,164983,3.36,5133,0.69,22.26,6.71,7.69,1.81,
AD-0681,ENDED_WIN,Meta,Be Bodywise,Nutrition,Carousel,F 18-24,UGC Style,Paused,2025-11-10,60,57289.82,10249369.49,178.9,1042768,56933,5.46,5937,1.01,9.65,9.24,4.44,3.19,
AD-0682,ENDED_WIN,Instagram,Little Joys,Skin Care,Image,M 25-34,Before/After,Paused,2025-08-18,49,103807.4,7968568.33,76.76,1433409,95422,6.66,5659,1.09,18.34,5.62,4.91,7.95,
AD-0683,ENDED_LOSS,Meta,Man Matters,Sexual Health,Video,M 25-34,Infographic,Paused,2025-10-14,78,143760.62,119297.06,0.83,1228728,78120,6.36,265,1.84,542.49,9.67,5.59,6.44,39.9
AD-0684,SCALE,Instagram,Be Bodywise,Skin Care,Carousel,F 35-44,Testimonial,Active,2025-08-13,16,62682.36,18621296.71,297.07,1980785,149035,7.52,9743,0.42,6.43,3.79,1.59,1.8,
AD-0685,MONITOR,Instagram,Man Matters,Wellness,Carousel,M 18-24,Infographic,Active,2025-07-03,11,123754.25,1480980.34,11.97,4128855,142414,3.45,1204,0.87,102.79,8.26,3.35,6.57,
AD-0686,SCALE,Meta,Be Bodywise,Wellness,Image,F 35-44,Lifestyle,Active,2025-04-03,36,104444.7,58116675.41,556.43,4682774,344041,7.35,29729,0.3,3.51,7.48,8.87,5.12,
AD-0687,ENDED_OK,Meta,Be Bodywise,Sexual Health,Story,F 18-24,Lifestyle,Completed,2025-08-15,88,170647.72,1976505.93,11.58,2382736,109055,4.58,1944,1.56,87.78,9.16,6.82,1.76,
AD-0688,SCALE,Google,Be Bodywise,Hair Care,Reel,M 25-34,Celebrity Endorsement,Active,2025-03-22,35,116901.73,2552713.08,21.84,2348338,56747,2.42,6206,2.06,18.84,3.1,9.68,5.3,56.5
AD-0689,ENDED_WIN,Meta,Little Joys,Weight Management,Image,F 35-44,Infographic,Completed,2025-04-16,60,64485.68,1643977.05,25.49,1811622,26653,1.47,2024,2.42,31.86,6.73,3.92,5.85,
AD-0690,ENDED_WIN,YouTube,Man Matters,Sexual Health,Image,M 25-34,Infographic,Completed,2025-06-09,31,90701.41,1392647.93,15.35,753611,46991,6.24,5418,1.93,16.74,6.44,8.44,4.82,
AD-0691,SCALE,Instagram,Man Matters,Sexual Health,Carousel,M 18-24,Lifestyle,Active,2025-05-15,1,42103.76,4910729.07,116.63,1981350,79934,4.03,2539,0.53,16.58,8.72,6.75,2.46,
AD-0692,ENDED_WIN,Meta,Man Matters,Wellness,Image,F 18-24,Product Demo,Paused,2025-02-08,56,115702.89,16614545.85,143.6,2338031,138104,5.91,9038,0.84,12.8,2.45,9.7,4.56,
AD-0693,ENDED_OK,Instagram,Man Matters,Sexual Health,Carousel,M 25-34,Before/After,Paused,2025-08-19,18,95240.06,692732.52,7.27,2339752,14309,0.61,355,6.66,268.28,8.47,4.78,4.16,
AD-0694,TESTING,Google,Man Matters,Weight Management,Story,F 35-44,Doctor Trust,Active,2025-01-21,13,11024.32,231324.84,20.98,366626,11240,3.07,137,0.98,80.47,5.31,8.5,5.02,
AD-0695,ENDED_WIN,Google,Man Matters,Weight Management,Image,F 18-24,Lifestyle,Paused,2025-01-14,39,81783.14,9455866.45,115.62,3162869,207262,6.55,9320,0.39,8.78,9.06,3.08,6.85,
AD-0696,ENDED_WIN,Google,Man Matters,Wellness,Video,F 25-34,UGC Style,Completed,2025-01-18,34,92275.23,21586531.79,233.94,3206214,226652,7.07,33407,0.41,2.76,9.72,7.95,2.88,72.49
AD-0697,ENDED_WIN,Instagram,Man Matters,Weight Management,Video,M 35-44,Lifestyle,Paused,2025-08-18,13,80506.21,2202475.72,27.36,1026831,27528,2.68,1363,2.92,59.07,6.4,3.45,3.41,76.08
AD-0698,ENDED_WIN,Meta,Man Matters,Wellness,Carousel,F 35-44,Celebrity Endorsement,Paused,2025-10-18,36,63288.6,11294042.99,178.45,2208379,176383,7.99,21222,0.36,2.98,7.22,2.81,1.5,
AD-0699,SCALE,YouTube,Man Matters,Weight Management,Video,F 18-24,Product Demo,Active,2025-07-18,33,62449.41,8490685.15,135.96,3026717,90161,2.98,12594,0.69,4.96,6.13,9.29,3.13,83.92
AD-0700,ENDED_WIN,Meta,Man Matters,Sexual Health,Story,F 25-34,Celebrity Endorsement,Paused,2025-03-02,77,179388.88,56370988.55,314.24,5766044,244603,4.24,31612,0.73,5.67,8.46,5.93,6.26,
AD-0701,SCALE,YouTube,Little Joys,Wellness,Reel,F 18-24,UGC Style,Active,2025-04-10,22,98978.73,22655625.63,228.89,2282920,180256,7.9,15908,0.55,6.22,3.75,8.92,3.1,27.44
AD-0702,SCALE,Google,Little Joys,Wellness,Carousel,M 25-34,Celebrity Endorsement,Active,2025-03-25,4,116912.77,2144474.93,18.34,1979665,126643,6.4,4176,0.92,28,4.96,4.43,2.21,
AD-0703,ENDED_WIN,Google,Be Bodywise,Skin Care,Image,F 25-34,Before/After,Paused,2025-09-03,45,62562.2,3152798.74,50.39,1629974,45654,2.8,2109,1.37,29.66,1.1,5.66,6.58,
AD-0704,ENDED_WIN,Meta,Little Joys,Nutrition,Carousel,F 35-44,Celebrity Endorsement,Completed,2025-11-28,13,32463.34,1552955.46,47.84,1288548,28573,2.22,3774,1.14,8.6,7.39,4,8,
AD-0705,ENDED_WIN,Instagram,Be Bodywise,Skin Care,Video,M 25-34,UGC Style,Paused,2025-05-18,42,157302.44,14309997.92,90.97,7283200,211840,2.91,17400,0.74,9.04,6.53,7.73,1.64,52.38
AD-0706,MONITOR,Instagram,Man Matters,Weight Management,Story,M 35-44,UGC Style,Active,2025-07-08,8,155008.26,1303097.97,8.41,5263620,76750,1.46,1180,2.02,131.36,8.56,5.7,5.14,
AD-0707,SCALE,Meta,Man Matters,Weight Management,Story,M 25-34,UGC Style,Active,2025-09-08,2,58589.16,4912949.66,83.85,2288416,104220,4.55,4178,0.56,14.02,3.55,4.46,5.87,
AD-0708,ENDED_WIN,Meta,Man Matters,Nutrition,Video,F 25-34,Product Demo,Paused,2025-08-22,35,35647.76,620629.03,17.41,250067,12043,4.82,1309,2.96,27.23,6.06,7.09,5.68,80.63
AD-0709,ENDED_WIN,Meta,Be Bodywise,Wellness,Reel,M 35-44,Infographic,Completed,2025-09-27,67,102377.99,10724764.96,104.76,4075748,155574,3.82,8426,0.66,12.15,2.27,3.75,4.94,45.35
AD-0710,ENDED_WIN,Google,Little Joys,Hair Care,Carousel,M 18-24,Infographic,Paused,2025-10-25,79,10516.6,296841.03,28.23,456968,15813,3.46,798,0.67,13.18,8.44,1.61,6.75,
AD-0711,ENDED_WIN,YouTube,Little Joys,Wellness,Video,M 25-34,Infographic,Completed,2025-05-04,35,108454.89,7636821.73,70.41,4085005,79776,1.95,10453,1.36,10.38,2.84,4.4,3.2,55.69
AD-0712,ENDED_WIN,Instagram,Little Joys,Sexual Health,Carousel,F 35-44,Celebrity Endorsement,Completed,2025-11-28,24,125487.78,4253217.62,33.89,4425892,129556,2.93,5288,0.97,23.73,6.61,3.44,2.48,
AD-0713,ENDED_LOSS,Meta,Be Bodywise,Wellness,Carousel,F 25-34,Infographic,Completed,2025-03-27,80,189364.86,190412.67,1.01,1252951,79890,6.38,213,2.37,889.04,6.61,4.11,3.7,
AD-0714,ENDED_WIN,Google,Man Matters,Wellness,Story,F 35-44,Doctor Trust,Completed,2025-11-10,8,68640.1,1342058.45,19.55,1900991,59767,3.14,797,1.15,86.12,4.5,8.56,3.61,
AD-0715,ENDED_WIN,Google,Little Joys,Skin Care,Story,M 25-34,Product Demo,Paused,2025-11-13,41,64548.82,9473239.32,146.76,2740370,164746,6.01,15290,0.39,4.22,6.64,2.65,2.33,
AD-0716,ENDED_WIN,YouTube,Little Joys,Weight Management,Carousel,M 35-44,Infographic,Paused,2025-04-23,59,92830.66,16586990.05,178.68,2357497,110222,4.68,12753,0.84,7.28,8.81,5.92,1.72,
AD-0717,ENDED_WIN,YouTube,Little Joys,Skin Care,Story,F 18-24,UGC Style,Completed,2025-06-12,16,194903.9,59614412.67,305.87,6905205,452328,6.55,57165,0.43,3.41,8.74,1.72,4.98,
AD-0718,MONITOR,Google,Be Bodywise,Nutrition,Carousel,F 25-34,Lifestyle,Active,2025-02-24,10,162537.01,873647.83,5.38,7446659,41489,0.56,519,3.92,313.17,2.57,1.25,6.22,
AD-0719,SCALE,Instagram,Man Matters,Hair Care,Image,F 18-24,Before/After,Active,2025-01-19,69,122724.33,62788686.8,511.62,5383658,321184,5.97,35834,0.38,3.42,3.95,6.39,4.69,
AD-0720,ENDED_WIN,Instagram,Be Bodywise,Hair Care,Image,M 18-24,Infographic,Paused,2025-02-06,62,10312.52,1024637.02,99.36,358532,15884,4.43,1875,0.65,5.5,1.87,4.89,7.82,
AD-0721,ENDED_WIN,Google,Little Joys,Hair Care,Carousel,F 35-44,Before/After,Paused,2025-07-03,6,25869.95,3587792.01,138.69,487025,32831,6.74,2942,0.79,8.79,4.34,8.51,5.61,
AD-0722,ENDED_WIN,Instagram,Man Matters,Wellness,Image,F 18-24,Doctor Trust,Paused,2025-08-20,57,133718.3,2049098.76,15.32,1013846,30547,3.01,2016,4.38,66.33,1.69,3.18,3.03,
AD-0723,SCALE,Google,Little Joys,Skin Care,Story,M 35-44,Celebrity Endorsement,Active,2025-03-20,80,33900.48,2224969.45,65.63,1456778,27552,1.89,3983,1.23,8.51,5.34,6.45,7.36,
AD-0724,SCALE,Instagram,Be Bodywise,Nutrition,Story,F 35-44,Testimonial,Active,2025-08-19,45,139173.77,15012346.2,107.87,4812247,305109,6.34,28802,0.46,4.83,4.21,6.79,4.51,
AD-0725,ENDED_WIN,Meta,Be Bodywise,Wellness,Video,M 25-34,Lifestyle,Paused,2025-11-07,35,114816.29,15216784.32,132.53,3912461,166911,4.27,17099,0.69,6.71,9.63,1.95,1.6,37.74
AD-0726,ENDED_WIN,Meta,Little Joys,Sexual Health,Carousel,F 25-34,Doctor Trust,Completed,2025-02-25,90,76217.12,2412047.97,31.65,3246050,80120,2.47,8826,0.95,8.64,3.83,5.5,2.9,
AD-0727,SCALE,YouTube,Be Bodywise,Hair Care,Image,F 18-24,Before/After,Active,2025-11-13,85,99786.13,17155476.05,171.92,2388048,149807,6.27,9010,0.67,11.08,1.71,3.43,6.6,
AD-0728,ENDED_WIN,YouTube,Man Matters,Sexual Health,Story,M 25-34,UGC Style,Paused,2025-04-06,2,52053.91,3186583.09,61.22,706764,36643,5.18,4602,1.42,11.31,9.72,4.98,1.95,
AD-0729,ENDED_WIN,YouTube,Little Joys,Wellness,Carousel,F 25-34,Doctor Trust,Paused,2025-03-18,90,59963.18,10395724.26,173.37,1681978,133102,7.91,17826,0.45,3.36,8.33,9.13,6.6,
AD-0730,ENDED_WIN,Meta,Man Matters,Sexual Health,Video,M 25-34,Testimonial,Completed,2025-03-12,34,132262.21,3712103.27,28.07,2971634,17202,0.58,2080,7.69,63.59,4.33,5.69,6.82,16.62
AD-0731,ENDED_WIN,Google,Little Joys,Nutrition,Carousel,F 35-44,UGC Style,Paused,2025-04-15,8,192879.36,9834162.86,50.99,1982540,87291,4.4,5194,2.21,37.14,4.33,4.39,3.13,
AD-0732,MONITOR,Google,Be Bodywise,Sexual Health,Reel,F 25-34,Product Demo,Active,2025-09-28,23,79271.37,798259.16,10.07,904504,14814,1.64,1923,5.35,41.22,5.88,1.57,5.38,82.57
AD-0733,MONITOR,Meta,Be Bodywise,Hair Care,Video,F 35-44,UGC Style,Active,2025-07-19,33,90183.84,439298.62,4.87,2358396,127905,5.42,230,0.71,392.1,6.34,8.31,2.02,40.67
AD-0734,ENDED_WIN,Meta,Man Matters,Wellness,Carousel,M 18-24,Product Demo,Paused,2025-02-15,78,16755.29,287899.83,17.18,412898,14081,3.41,672,1.19,24.93,8.47,5.81,2.37,
AD-0735,ENDED_OK,Instagram,Man Matters,Weight Management,Carousel,M 25-34,Product Demo,Paused,2025-05-26,18,78629.99,530981.85,6.75,777862,25481,3.28,1469,3.09,53.53,6.13,7.33,6.41,
AD-0736,ENDED_WIN,Meta,Be Bodywise,Hair Care,Reel,M 25-34,Testimonial,Completed,2025-11-20,5,123839.26,35736433.52,288.57,5031670,271078,5.39,17876,0.46,6.93,8.82,2.87,6.81,25.01
AD-0737,SCALE,Google,Little Joys,Wellness,Video,F 35-44,Before/After,Active,2025-08-18,66,45626.41,1263153.87,27.68,1669147,116573,6.98,4984,0.39,9.15,9.98,1.57,5.54,74.2
AD-0738,ENDED_WIN,Meta,Little Joys,Nutrition,Story,F 25-34,Lifestyle,Completed,2025-06-17,21,138060.93,3241700.27,23.48,6315118,272354,4.31,4006,0.51,34.46,4.07,4.3,1.55,
AD-0739,ENDED_OK,YouTube,Little Joys,Wellness,Story,F 35-44,Celebrity Endorsement,Completed,2025-02-08,61,34365.27,328965.23,9.57,173188,11380,6.57,648,3.02,53.03,7.41,8.24,4.64,
AD-0740,SCALE,Meta,Be Bodywise,Sexual Health,Story,F 25-34,Doctor Trust,Active,2025-01-22,18,84693.02,5447159.84,64.32,3826313,95219,2.49,3198,0.89,26.48,6.98,1.47,4.2,
AD-0741,ENDED_WIN,Google,Be Bodywise,Hair Care,Reel,F 25-34,Infographic,Paused,2025-03-19,66,189248.28,9979730.84,52.73,2772062,82486,2.98,9181,2.29,20.61,1.9,3.98,6.45,16.47
AD-0742,ENDED_OK,YouTube,Little Joys,Weight Management,Image,M 18-24,Product Demo,Paused,2025-09-27,61,93978.54,826347.66,8.79,1134240,26937,2.37,2093,3.49,44.9,1.27,8.64,6.7,
AD-0743,MONITOR,Google,Man Matters,Sexual Health,Carousel,M 35-44,Infographic,Active,2025-10-20,1,195929.01,1169263.2,5.97,1302297,11843,0.91,898,16.54,218.18,3.86,4.76,3.54,
AD-0744,ENDED_OK,YouTube,Be Bodywise,Sexual Health,Video,F 18-24,Doctor Trust,Paused,2025-10-24,16,154371.62,1537319.83,9.96,832403,34434,4.14,3115,4.48,49.56,7.09,6.46,6.87,45.6
AD-0745,ENDED_WIN,YouTube,Be Bodywise,Sexual Health,Carousel,F 18-24,Lifestyle,Paused,2025-09-07,88,142525.26,2148245.13,15.07,746359,26012,3.49,2999,5.48,47.52,9.99,1.64,4.2,
AD-0746,ENDED_OK,Meta,Little Joys,Nutrition,Image,M 35-44,Product Demo,Completed,2025-05-19,12,33370.8,126887.14,3.8,497738,13070,2.63,368,2.55,90.68,1.44,5.65,3.61,
AD-0747,MONITOR,Instagram,Little Joys,Skin Care,Video,F 35-44,Lifestyle,Active,2025-04-15,72,14456.52,993281.95,68.71,577113,22905,3.97,1816,0.63,7.96,6.9,7.91,2.96,68.42
AD-0748,ENDED_WIN,YouTube,Be Bodywise,Hair Care,Image,F 35-44,Infographic,Completed,2025-07-03,67,89441.57,19006043.9,212.5,4218396,235740,5.59,25808,0.38,3.47,8.74,8.57,4.49,
AD-0749,ENDED_WIN,Meta,Man Matters,Hair Care,Carousel,F 25-34,UGC Style,Completed,2025-07-06,6,199055.08,18721496.69,94.05,4531944,323125,7.13,12010,0.62,16.57,6.92,4.94,2.09,
AD-0750,MONITOR,Meta,Man Matters,Hair Care,Image,F 25-34,Infographic,Active,2025-01-23,72,126241.06,857157.26,6.79,1385811,62128,4.48,670,2.03,188.42,1.27,6.27,7.01,
AD-0751,SCALE,Instagram,Be Bodywise,Hair Care,Reel,M 35-44,Before/After,Active,2025-04-06,4,150358.33,18811631.99,125.11,6891345,345157,5.01,19756,0.44,7.61,4.99,1.95,3.7,60.46
AD-0752,SCALE,YouTube,Be Bodywise,Wellness,Carousel,M 35-44,UGC Style,Active,2025-09-27,18,78935.29,4921244.64,62.35,3339918,181485,5.43,9764,0.43,8.08,7.26,1.12,3.14,
AD-0753,ENDED_WIN,Google,Be Bodywise,Hair Care,Story,M 35-44,Infographic,Completed,2025-04-10,58,158332.57,34108486.72,215.42,5790080,337723,5.83,20965,0.47,7.55,5.66,1.23,5.35,
AD-0754,SCALE,Instagram,Man Matters,Skin Care,Reel,F 25-34,Infographic,Active,2025-09-04,13,89781.75,6526044.3,72.69,2855119,175106,6.13,7844,0.51,11.45,9.37,6.31,4.32,81.04
AD-0755,ENDED_OK,Meta,Little Joys,Sexual Health,Story,F 25-34,UGC Style,Paused,2025-05-25,20,165040.19,1980005.81,12,6687456,228578,3.42,2503,0.72,65.94,8.14,1.68,6.76,
AD-0756,ENDED_WIN,Meta,Be Bodywise,Wellness,Carousel,F 25-34,UGC Style,Paused,2025-04-13,65,8624.44,362628.67,42.05,217204,13635,6.28,1522,0.63,5.67,3.01,7.43,3.75,
